"
"   It was a terrible experience flying from San Francisco to Dallas Fort Worth with American Airlines. Flight delayed for 2 hours and service was horrible. After landing in DFW, we had to wait an hour for baggage. No one explained why we had to wait! I missed my hotel shuttle because I waited for baggage until 1.30 am. I had to pay for a taxi to get me to the hotel. Do not fly with American Airlines, if your time valuable"
"   I've always been big on traveling but since mid 2013 I have been taking around 8-20 flights a year, domestic and international, mostly for business purposes. Out of all the airlines I have taken (and I fly to some remote places in the world) American Airlines have managed to be the most consistent with their lack of customer care and disorganization and just a huge shame to what you would expect of one of the biggest airlines coming out of the US. Canceling and delaying is something that happens so often that I have become shocked when their flights go as planned, they offer no compensation of course for those delays and time and energy consuming horrible experiences that everyone hates. American Airlines offer no canceling/bumping a flight like 90% of the time, just zero effort to even try and show just a little bit of courtesy toward the customer in general. "
"   Jackson Hole to Reno via Salt Lake City. Weather mishap, compounded by lack of sympathy and poor customer service. Initial flight delayed 2 hours. Missed connection by 10 minutes. No attempt to get me off the plane (or the other 10 people on that connection) quicker was made. We possibly could have made that flight if we were allowed to exit first. Second, calling help line I asked when the next flight out was, she said ""tomorrow"" and laughed. They offer no protection for weather delays, I was given a toothbrush kit with bathroom essentials after lying on the terminal carpet for nine hours. I purchased a bottle of whiskey and put it in my carry-on in Jackson after checking with airline security that this was allowed. The next day, they actually tried to charge me to check my carry-on or dump the bottle out. Since I bought my own hotel room and left the terminal, this bottle was no longer considered safe. When I asked them to comp it as an ""I'm sorry how poor your flight was"" the check in lady said, ""it not like it's our fault you bought whiskey"" - after asking her supervisor, they comped the whiskey. Poor attitude all around. Never fly again if I can avoid it."
"   Jamaica to Indianapolis via Charlotte. Extremely poor customer service. We had a 5 hour layover in Charlotte on our way to Indianapolis and there were earlier flights available, but they refused to switch our flight. There was availability on a flight that was 4 hours earlier, but they said since we had paid a lower fare they would not switch us, even after we tried to pay the difference. They gained nothing by making us wait for no reason and lost a customer."
"   January 2017, Las Vegas to Corpus Christi via Dallas Ft Worth, to Dallas in economy (main cabin extra) on A321 and from Dallas in first (upgrade) on an MD80. Used check in kiosk in LAS; everything is self-service, except weighing the luggage. No lines and fast. In difference to my previous flight with UA a manned premium check in counter was offered as well. TSA in LAS relaxed and fast with basically no lines. LAS seems to be a well run and modern airport. Boarding as indicated and efficient. First segment to DFW was on a modern A321 with back seat screens and headphones for sale (5 USD). As usual for domestic flights in the U.S. drink service only, and some basic food choices plus alcoholic drinks for sale (overpriced and no cash accepted, so irrelevant). Flight packed, seats comfortable for Y and leg room good for Y due to main cabin extra. FA’s were professional, but nothing more. Departure almost on time and early arrival into DFW. All good for a domestic flight; a decent experience. DFW is an efficient airport to transit through and I incurred no problems. DFW-CRP on an old MD80; probably the very last time on this type of plane, as there are not many more in service. Kind of a nostalgic experience, as the DC9 was the first plane i was on as a child. Thanks to an upgrade in F a comfortable flight; old style recliner seats, which I find more comfortable than the newer models. The purser on this flight was exceptionally friendly, attentive and chatty. Drink service only, which is ok for a late evening one hour flight. This flight showed that AA can be a good experience, especially if you get one of the original AA crews. Luggage took longer than expected and my priority luggage came out almost last. So much better than my flight with UA."
"   Just a quick review, since I think so many people only ""review"" when they've had a bad experience. I flew Portland OR - Boston RT and had a terrific experience. Nothing remarkable but online ticketing and check-in was easy, everyone was friendly, got the seats I wanted, no hitches, delays etc. Great experience overall from American Airlines."
"   Kansas City to La Guardia. Horrible experience. Delta should definitely invest more of their budget fixing their airplanes. Sunday I traveled with them out of LGA and because of technical issues flight was delayed 3 hours, then the excuse was that the flight was overbooked and eight people had to leave the plane. Finally today after hours of delay because of technical issues, the flight was cancelled with no more flights available until tomorrow."
"   Kona to Los Angeles. Awful boarding process. The speaker called disabled passengers and military personnel. After they called group 1 (my group) myself and my family preceded to the gate scanned in and started to board the plane. A worker asked what seats we were in before we got to the plane and we told them 4. She allowed us to go. Once we got to the plane a worker asked the people in front of us their seats and let them on. Once we approached she never asked us our seats And very nasty told us ""y'all can't board you have to wait"". I said to her the other worker said we could we're seated in row 4. Her face turned red and she said ""oh ok come on board"" the reason for the hold up was because they were boarding a disabled passenger in the main cabin not first class. I was so mad because she didn't treat the people in front of us like that. After we were seated the rest of the ride went smooth."
"   La Guardia to Cincinnati. I paid a little extra to go with Delta over typical budget airlines, what a mistake! I flown with a dozen or so airlines over the years, and never have I encountered the level of a incompetence and indifference than from the staff of Delta. Not only did the plane arrive 30 minutes late but the stewardesses for the flight arrived an hour past when the flight was scheduled because they were both on separate flights that were also late somehow. Why would you schedule staff to work on one plane when there still in the air working on other plane? This is ridiculous! And this was on a clear summer day, not a winter blizzard. Also, while trying to exchange my tickets weeks in advance because my travel dates changed they resorted to outright extortion. They said they would it cost me $200 per ticket to exchange them for flights that were selling from their own website for $106 each. When I told them that I could just buy new tickets for almost half the price of exchanging them they then told me that they would void my return ticket even though I wasn't trying to chang the return trip. Delta's service is far worse that even the cheapest of the budget airlines. I will never fly with Delta again."
"   La Guardia to Dallas Ft Worth. American Airlines is definately the worst for being on time. I flew on Tuesday July 18, 2017 from LGA, 3 hours late at 9 am in the am. Then we boarded, then we waited for another half hour, they remembered they needed a pilot - 30 minutes after that, remembered that fuel need to be balanced. Now, 2 days later, 2.5 hours late again. The stewardess just announced after sitting inside the plane for the past hour ""there are some funny points to this flight"". How is wasting people's time for the past two days by over six hours funny? Then give you 1 package of cookies."
"   La Guardia to Louisville. To my horror, I realised that my connecting flight was a codeshare with Delta.  The staff were rude, and the poor management strategies were apparent from a quite empty plane that only offered cramped conditions (with no reclining options) to its passengers. To be fair, I was told that it would cost $50 extra to occupy an empty seat with the extra leg room, and chose not to pay the difference for an hour journey. It seems Delta management have missed out on $50, and confirmed their reputation, and earned a worthy review. The flight was delayed, and only about an hour late, so that was better than expected! "
"   Las Vegas to Los Angeles. Worst customer service ever! Plane was delayed 3 hours when we finally got on, only to sit at the gate for another hour with ""maintainance issues"". The crew would not give any information and were extremely rude. When I asked for a blanket for my 8 year daughter (it was 10:30pm) they said no. Sadly enough this is the 2nd time this happened to me on AA. Never again!"
"   Las Vegas to Minneapolis. The people I talked to on the phone had great service. Counter was a different story. My family had a 4 hour layover in Vegas. We asked for boarding pass so we could go out to grab a bite. They guy first said he couldn't until an hour prior to our flight. We had to explain why we needed our pass before he printed our pass. While doing this he made a couple rude statement, ""how many people do you have? Making me work"" are they not here to help? Next time I'll make sure the person is having a good day before asking about my seats. After all said and done everybody is sitting alone. With a group of 14, five are kids. After a second third time talking to him we finally got the kids together. Forget that we checked in early to try to get seats together, forget that we booked together. Next time I'll fly with someone else."
"   Las Vegas to Seattle. Delta has the worst customer experience team. They cancelled my flight and refuse to provide a refund or alternate ticket, instead they are so generous to waive all the fees and only require me to pay the increased fare price. How generous! This is what I got after waiting on hold for hours, having my call dropped twice, and being transferred to the wrong department twice. Clearly these guys just wanted to get rid of me - and they were successful. I will never fly Delta again."
"   Little Rock to Flint. As a mother traveling with a 3 year old and 5 month old, I had a stroller and bags/carry on. The Delta staff was so helpful. Carried my bags to my seat. My connecting flight they moved my seat so I could have more room with the kids. I had flown other airlines recently instead of Delta. But after this experience I will be sticking with Delta from now on."
"   London Heathrow to Detroit. I was apprehensive about travelling by Delta Air Lines but this was the best flight we have been on travelling to USA. Everything was perfect, the crew were friendly, food was delicious and the seating was really comfortable. Beats BA any day. Thank you Delta. "
"   London Heathrow to Los Angeles. After landing at LAX we were bussed (an extra 30 mins delay) to Terminal B. The AA website said T4 but was never updated. At no time did any AA staff update customers of the change. Terminal B involved 2 hours of shuffling with luggage through 3 security barriers. Then we had to find our driver waiting at Terminal 4, another hour of delays plus we had to walk between terminals. What a disgusting lack of service. I will never fly American Airlines again."
"   London Heathrow to New York JFK.  As we had missed our previous flight due to a delay, we had to be rebooked to a flight later that day which worked out fine. Having only frequently flown United to the US before, I was suprised by the friendly flight attendants. Inflight service and the IFE were fine. As the flights were on time. I appreciate that AA has refurbished thier Boeing 777 fleet and I really the ambient lightning and new IFE. However, cramping in another seat in every row (3-4-3 instead of 2-5-2) makes traveling really uncomfortable. As a 187 cm/88kg Person, the extremely narrow seats makes it always impossible to find a comfortable sitting position. Even our British Airways connecting service from HAM to LHR in an A320 had wider seats. Luckily, the flights from London to New York are not too long. I will avoid flying American the 777-fleet in the future which is a pity as I usually really like these aircraft type."
"   London Heathrow to New York JFK. Boarding was OK. Was feeling a little thirsty before take off and asked one of the cabin crew members for water. It was the most unpleasant exchange I have had with an airline staff. The conversation went: Me: excuse me, can I have a glass of water please? Airline staff (male): what's that? He asked the question in a very rude manner and looked visibly annoyed that I was asking him something. I would have expected something along the lines of: ""I'm sorry mam, I did not hear you."" In any case, I repeated my question. Me: Can I have a glass of water please? Airline staff: Well we're about to take off so I can't. I did not catch the rest of his answer because as he started responding he simply turned around and continued talking as if he wasn't talking to me - all this in a very rude and angry tone. I thought to myself I'm only asking for a glass of water and if indeed it is not possible now, the correct and polite answer would have been: ""I'm sorry mam, but unfortunately we are about to take off so it is not possible right now. We'll bring you a glass after take off."" For someone who travels quite a lot with major airlines and have platinum level with some airline mileage programmes, I was quite shocked because this is really the lowest in terms of the quality of in-flight personnel. I fly American Airlines  rarely but think I will just cross it off my list of respectable airlines. Would absolutely not recommend it. "
"   London Heathrow to Portland. I had the pleasure of travelling to and from Portland with the same cabin crew. They were really efficient, friendly, helpful and informative, not only in terms of in flight support but also useful data and advice re our time in Oregon. Further, despite being very approachable they maintained a highly professional approach. In respect of the food, there was a good range on the menu and the ""hot food"" was actually hot. The only small downside re refreshments was that we were not provided with the usual pre-flight drink on our way back from Portland. Seating and in flight entertainment were fine though I did not find the flatbed particularly comfortable. My thanks to all the great cabin staff( and of course the pilots), for facilitating two enjoyable flights."
"   London Heathrow to Salt Lake City. A very good flight with the attendants being very attentive. Food was as per airline food. Seats were a bit tired but for economy, but reasonable room. The screen for movies etc was not very responsive. Having said that, it was way better than American Airlines whom we flew to Salt Lake last year via Chicago.
"
"   London to Colorado Springs via Dallas. After reading the reviews, before my flight earlier this month, I was concerned to say the least. Dreading my upcoming flight almost. But, after having flown Delta to Colorado Springs in December 2016. I am pleased to be able to say the conditions on AA main cabin were as good as, if not better in one area, as Delta. I can't actually see the justification for bad reviews in main cabin. It wasn't great but it wasn't bad either. The seat pitch was fine. I would go as far to say I feel like I had more leg room on AA than I did on Delta, but the seat width is noticeably less than other flights I've been on. Thankfully there was a seat between myself and the other passenger in my row, otherwise we would literally be squashed in, banging elbows and almost would be impossible to eat comfortably without encroaching on the space of the person next to you. I was contemplating paying extra for main cabin extra, but from what I saw, I'm glad I didn't. I would save your money as I couldn't see any significant difference in leg room, although it's supposed to provide an additional 6 inches. I wasn't uncomfortable in normal main cabin where I'd see paying extra worthwhile. Food is to be as expected when flying economy, it was acceptable but I've had better presented, tastier food on economy with other airlines. Drink choice was bare minimum acceptable.  Not the best economy experience I've had, but acceptable. Cabin crew service was polite and friendly. Nothing really to comment on over and above what's expected. IFE was actually quite good. Lots of choice with current and classic movie choices. Overall. Not a bad experience. Certainly better than I expected."
"   London to New York. The flight was delayed by at least two hours due to inclement weather which you could understand and deal with but not unprofessional attitude of the staff. Actually it was just one member who proceeded on three, yes three occasions to ignore me while giving out drinks. Once for a cup of tea, again passed over when offering a bottle of water twice! I get that they need to stretch across to take the window seat person's tray but no excuse me, nothing! One other thing  was just before boarding it seemed a little chaotic as people were lining up and did not know which line or where it seemed to be going. The staff were waving you here there and everywhere. Perhaps putting large print signs with more concise info would be more helpful. Though the rating is on the low side, I would recommend this airline as my London to New York trip went fine but return one not so much."
"   Los Angeles to Auckland, returning from Sydney in Business Class. Boeing 787 to Auckland and Boeing 777 from Sydney. American long hauls across the Pacific are excellent. Got on the plane in LAX for late evening departure and warmly welcomed. Asked for PJ's and changed before we took off and put mattress pad on the seat. Promptly put the seat back after takeoff and enjoyed seven hours of sleep. Good breakfast and thanked crew for a great flight. Similar experience from Sydney on the 777. Crew were also very good through the whole flight. Meals, wines and movie selections were excellent. Would definitely recommend American on these legs."
"   Los Angeles to Dallas Ft Worth. I paid for First Class and was treated worse than coach by the flight attendant. I initially asked for a cocktail and was told that I had to wait until she began serving drinks. No problem. When she finally did come to my seat she took my order very begrudgingly making faces as if she really want to starve me. After which, she served meals. I’m pescatarian, so I couldn’t eat any of the selections. I solicited her attention and asked if there were any Vegan meals, to which she angrily responded “NO”. On our descent, I really had to use the bathroom. She loudly stated that I needed to be seated because we were landing so I complied and returned to my seat. I calmly waited until the plane had taxied and the seatbelt light went off. The attendant rushed forward and said I had to sit down as I was closing the bathroom door. She continued to yell outside of the toilet. I don’t feel that American Airlines should continue to employ  employees who have their own agendas."
   Los Angeles to Dallas Ft Worth. It is a real pity to watch one of the old mainline US carriers continue to fall to new lows. The aircraft broke down and needed to be replaced. The flight was the best part of 5 hours late. Inflight service and ground handling was ordinary. Once upon a time America lead the world with customer service. American Airlines staff seemed to be so demotivated that they really have little interest in their customers. The whole lack of a service culture seems to filter through the airline. They just don't care. This happens far too often and they risk long term customers like me moving their business elsewhere.
   Los Angeles to Great Falls via Salt Lake city. Flight delayed resulting in missed connection and adding hours to my travel time after already being in transit for 24 hours. Came off a code share flight from Australia. This is the 3rd change Delta Air Lines have made to my flight since booking last December. The staff here in Los Angeles have been uninterested and unhelpful to the point of rudeness
"   Los Angeles to Hong Kong. Boarded on time for 0155 departure. Sat in 3J a very private business class seat that has only one window. A large pillow, seat pad and duvet was on the seat. Slippers, a cole haan amenity kit and bottled water was in the side storage area. Pyjamas and predeparture drinks were offered. The dinner service was promptly started after departure. The quality of food was good and the flight attendants were attentive and checked on me throughout asking if I was ok or if I needed anything. Prior to arrival in HKG breakfast was served. Snacks were also available throughout the flight. I was pleasantly surprised with the comfort and service on this flight. My expectations weren't high, but this was every bit as good as my prior business cabin experiences on Qantas, ANA etc"
"   Los Angeles to London. Awful experience flying with American Airlines. Crew was reluctant to assist during check in, when passport scanners did not work. The seats are the smallest I have ever sat in, staff was unfriendly to passengers on numerous occasions (a male flight attendant on helping an older man with his luggage: “i can’t lift that”), overall they seem not to like their customers very much. On top of that it was very hot in the cabin and lastly, they only came around with drinks twice on a 10 hour flight. I will never fly with them again, if I can prevent it."
"   Los Angeles to Minneapolis. I am actually mad at myself that I have Delta another chance. This airline have frustrated me profoundly 2 times in the past. However, today I having the experience that will keep me from flying with this company ever again. Now is 8:30am during my summer in Los Angeles, no weather issues whatsoever and I have been waiting for my flight since 11:30pm yesterday and still don't know when I am going to be able to get in a plane. Probably at night. Incredibly rude, disorganized and careless service because their system were down the entire night. This is not a one time thing. Delta is a horrible company and you should avoid it."
"   Los Angeles to Orlando. I have had six flights in a row that have either been delayed or cancelled by American Airlines, and this entire time they never attributed a flying credit I had with them for any of my purchases. When I asked to prolong this credit (which was my own money and then cancelled with a free £200 for them), they refused to even prolong the one year lifespan of my refund. And this all comes after my extended patience with their utterly incompetent services, purchasing tickets for my crew members and all. American Airlines is not only the least reliable large airlines in the United States, they are also the least inconsiderate of their customers. I will never give them another dollar, and neither should you."
"   Los Angeles to Philadelphia. For over $500 roundtrip, you'd think you'd have in-flight entertainment, or a charging station, or the option to buy a meal, or the ability to cross your legs without banging the seat in front of you - but, no. None of the above was part of this horrendously uncomfortable experience. I'm finished with American. Sadly, I have to return on an American flight, but never again will I purchase tickets from this airline. I wonder if the CEO would enjoy the experience I just had of flying on an ancient, pre-modern era plane with no food (except disgusting snacks), no entertainment, no ability to charge a device so you can have enjoy own entertainment, and no leg-room."
"   Los Angeles to Philadelphia. I never got on the plane. I got my luggage on the plane. Security made me go back and get paper ticket. Security short cutted me to get me to gate on time. They delayed the flight. I went to desk and tried to talk to employee she told to go sit down.  Then she says there Overbooked and every one left had to catch next flight. I went to desk and I was promised i would be on next plane 6 hours later. And left in airport at 1am with no access to food or drinks to sleep on floor under my coat. 6am comes around. And nothing, overbooked again. Told to sit 15 hours for a chance of getting on plane. I asked them to book me with another airline that had seats available and left in an hour. They said they wouldn’t do it. I asked for a refund. They said no. Now they offer 25$ refund on 700 something tickets. Do not use this airline they will rip you off with no remorse. "
"   Los Angeles to Phoenix. I purchased the new American Airlines Economy class ticket. Little did I know what that really entailed. I pay $25 for my carry on luggage and head to the gate 2 hours early. My boarding group was Group 9. As they call each group, I walk closer and closer to the gate. At Group 7, they close the gate. I was standing there with 8 other people in Group 9 and the man walks up to us and tells us the gate is closed. They never called last boarding, and never called our group! We were told we were ""late"". We were sent to customer service. As I walked up to customer service, the women closed the rope on me and told me she was off duty and someone else will show up. The Manager arrives and continues to tell me and the 8 other passengers that it was our fault that we were late to the gate and that was why they left without us. Customer service tells me she will place us on standby for the next flight. We get on the bus to the next terminal and race to catch the next flight. When I get there, the person at the desk tells me that I will not be getting on the flight. Customer service sent all of us to another terminal to catch a flight she knew we would never get on! As I try to explain to the man what happened, he shuts me up and tells me there is nothing he can do. I raise my voice out of frustration and he calls the security to tell me to leave the terminal right away. I leave the airport and head to the main check in. I tell them my story and she tells me that she will put me on the next flight in the morning and I will make that flight. I Uber home and wake up at 3AM to catch the 5:30 AM flight. I'm the last to be called for the standby and I start boarding the plan. the women stops me as I'm walking onto the plane and tells me I have to get off and there is no more room. Not even an apology, nothing. Grabs my arm and tells me I have to get off there is no more room. Tells me I have to stand in line and wait to find out if I can get on the next one.  I get told I will not get on the next flight. I ended up renting a car and driving to PHX. When I went to baggage claim, the women was very nice and asked what had happened in LAX with those flights because there seemed to be many other people with my same problem who had to end up driving."
"   Los Angeles to San Jose return on Delta Air Lines. Both sectors were operated by refitted neat and clean Boeing 757-200. Check in fast and friendly. LAX Delta Club not bad. However, DL provides no lounge for business pax in SJO. Both flights on time. Fantastic professional and friendly crew on board. They could not do enough for pax. IFE was excellent. The only criticism was the food. However, have had worse. Baggage was out fast in LAX and SJO. Price paid was competitive and worth every bit."
"   Los Angeles to Shanghai PVG. I just encountered the absolute worst check-in and security I have ever experienced. We were at the American Airlines terminal at LAX. They insisted we checked in using machines, none of which worked for us.  When we went to a desk the lady behind the encounter was rude and accused us of using the machines incorrectly.  We were given seats not next to each other for our 13.5 hour flight. When we asked if we could sit next to each other the woman told us it didn't matter we'd just have to ask people to swap with us or we would have to pay a minimum of $150 per person to change seats to be together.  We went to complain and got sent to the priority check in desk. When we explained the situation, the person behind this desk said aggressively that the seats must all be sold out except the extra leg room seats. When I said the other person hadn't said these seats were extra leg room, just that we had to pay to sit together, she told me I must have heard her wrong or misunderstood her. The priority desk person then threw our passports and boarding passes on the counter and said aggressively ""you're all set"", when I asked ""what do you mean"" she rose her voice and said ""I put you guys together!"" and gave a shooing motion towards us with her hand. No apologies, no explanations. We the continued to the American Airlines security area, put our things in boxes and queued up to go through. A security person, again aggressively shouted at people saying ""you have to stay with your boxes"", so my boyfriend and I stayed in the queue to go through next to our boxes about a foot away. The same person then came very close to my face and said ""Miss is that your box?"" To which I responded ""yes"". He then said condescendingly ""who's pushing your box down the line?"" I didn't understand the question because in every other airport you put your box in the row and staff make sure it goes through the machine for you. So I looked at him confused at which point he aggressively pointed at the box and me and shouted ""who's pushing your box down the line?"" At which point I felt really intimidated and said ""I am?"" Then he said ""exactly. Then get over there."" I felt humiliated.  So I got on the queue and walked in to the body scanner when called, stood on the yellow feet on the floor then the next security person again with horrible attitude said ""did you got through pre-security?"" I looked back saw there was nothing else behind me but the area I had just been shouted at in and said ""yes."" He then said sarcastically ""you look like you're wearing sandals"". Clearly I was. So I said ""yes"". He then said in an accusatory, rude voice ""you were supposed to take them off and put them through the x-ray scanner"" and gave me a shooing motion so I returned to the x-ray scanner, put my shoes in a box and got back in the queue. Just to clarify there were no signs or messages saying you needed to push your boxes or take off your sandals. The whole experience left me feeling awful. There are plenty of far better, cheap airline carriers out there. "
"   Los Angeles to Sydney. Delta had a 3x3x3 layout in economy class on this Boeing 777 on this flight from LA to Sydney. I had an economy comfort seat, which features more legroom and slightly more recline, both valuable assets on a 14 hours flight. The seat was comfortable, and I could catch some sleep. The service was decent. However, the food was rather sub-standard. I had a tasteless cheese ravioli dish. At least, I cannot complain regarding the amount of food available: Delta served a snack in the middle of the flight (sandwich, apple, cookie) and breakfast (French toast). Furthermore, they had a snack bar where you could serve yourself during the flight."
"   Manchester to Boston via New York. I am disgusted by the way Delta treat their customers. My wife and I booked through Virgin a return flight Manchester to Boston via New York. Besides the flight being cancelled from New York to Boston their staff were non existent. We arrived in New York delayed but with a time that was tight as you have to go through security and immigration. After panicking a little we found the flight was delayed. We set off to the boarding gate. I am disabled and require a mobility scooter to get around so I was waiting patiently for Delta member of staff to check us out as usual. This never happened. To cut a long story short the flight while we sat waiting was delayed four time was coming from two different Airports and then cancelled. We were directed by an announcement that we had to go to a certain area in the airport to ascertain what to do next. We arrived at the named area and there was a queue. After waiting for about thirty minutes a staff member came out and said that we should go to another area. This we did it was a long way to go we reached the area and again a queue - after about thirty minutes we got to the desk. I iterated to the staff member that we had been travelling for over 20 hours and I was very sore. The staff member asked my wife to go around the back to look at the screen. I was unable to and also never asked to. The staff member was showing my wife that we were entitled to a hotel because I was disabled. I find this distasteful as surely anyone delayed due to the airline failings were entitled. Anyway we asked how we should get there and produced a voucher for a taxi. We were then told how to get to the taxi stand. I asked about our bags as my medication was in there. We were told to go to another office which was baggage claim. On arriving there we asked about the bags and we were refused. We went to the taxi stand and tried to find the taxi company asking one of the drivers he was not easy to understand he said it was his taxi. I was put in the back by means of ramps and I only just got in. The taxi driver did not know where the hotel was my wife caught a glimpse of it and showed it to the driver. Arriving at the hotel he wanted another voucher for the return journey next day. We did not have one. We ordered a taxi through the hotel, as I could not go through that again costing $40. Arriving at JFK we proceeded to the gate and guess what another delay. I thought here we go again. At the new take off time an hour delay there was further discussion as to how they would handle my mobility scooter and after one member of staff who seemed to be the group leader refusing to load it as they had not been trained. After a long discussion I was allowed to go to the Aircraft doors and my scooter was taken away. My thoughts were I was never going to see it again. I was directed to a seat,which was difficult to get in due to my disability and then found my wife was seated elsewhere. We arrived at Boston and went to retrieve our cases and found they were not there. My wife thought she spotted them some way from the area and sure enough it was them. We were then told that they had come on an earlier flight. It would of been helpful and customer focused to tell us that in the beginning The return flight was also a nightmare but I am not in mood to go on as it gets me more angry by the thought of it"
"   May 11th 2017 DL1218, Atlanta to Los Angeles. Great service from three flight attendants who handled a medical emergency on board. Passenger behind me had a seizure and they were calm, listened to my direction (I'm a RN) and very professional. Thank you Delta Air Lines."
"   Melbourne Fl to Rochester NY via Atlanta. I came back from my cruise way early, like 9.30am and my wife and I were waiting for a 5.50pm flight. The attendant suggested we get on a standby list for an earlier flight so we did. Well we flew out early at 11.24am! Then we got to Atlanta and all went to hell. Delta offered us 1 seat (split us up) on the next early flight not 2 (1 for each of us) so we asked if there was any other way and they said nope, nothing we can do. I asked about our checked bags and was told they would stay here until we depart at 9.20pm, 8.5 hours after landing. At 5pm I got an alert that my luggage was at my final destination while I was still in Atlanta. So after going round and round with this screw up on Delta's end, I'm about to get on the 9.20pm flight with no luggage and not even an apology from them. When I asked about an upgrade they said they can't do that. Horrible customer service, I'm flying Southwest from now on."
"   Memphis to Atlanta. This is a terrible airline if I am being completely honest. I have been rebooked 3 times, I have waited in the airport for over 9 hours for my flight to be rebooked due to weather. Because of weather they do not put you up in a hotel, so I have paid for my own hotel for 2 nights now.  No other airline has delays or cancellations in the country either, other airlines are going to the same places that I am and are still going."
   Memphis to Houston via Dallas. This review is about American Airlines customer service and about the experience I have had with requesting a refund. I made a reservation using a evoucher but I cancelled the reservation within 24 hrs. I requested a refund and I learned that I would have to wait up to 2 weeks to receive it by mail. Two weeks later I check the refund status on AA website and see that a letter has been mailed to me but I never received this letter. Ive called customer service inquiring about this 3 separate times and spent over 3 hours and waiting over 2 months and still not received my refund. So I have to say that American Airlines has the worst refund process. I dont know when I will receive my refund.
"   Memphis to Las Vegas via Phoenix. Excellent customer service and professional flight attendants. There was a lady sitting in my assigned window seat. When I told her it was my seat, she would not move. I confirmed my seat with flight attendant and she advised the lady that her seat was in the next row and the lady still refused to move. I sat in another seat and explained it was no big deal. The FA said thank you so much and gave me a bag of snacks for my patience and kindness! She handled the situation smoothly and very professional."
"   Miami to Albany. I don’t even know where to start with this airline company. I have dealt with issues since booking my flights for my honeymoon. The customer service is horrible! The first issue I dealt with when booking was over the phone. We wanted to switch our flights to a different time so we wouldn’t miss our cruise ship. The flight we had originally booked was cutting it close. Ended up finding another flight (price was less than we paid) when we went to change the flights I had to deal with about 15 different people trying to tell me that I needed to pay more money for switching the flight. After days and numerous people we ended up just booking and paying the extra money. Be careful because if you go On the site and show that you’re looking at a flight the price will raise from when you first looked at it. Next issue was coming home we arrived to the Miami airport. Checking into the flight the day before we got on our boarding passes a certain area to board. When we got to the airport, they changed the gate again and gave us paper boarding passes, then it got close to boarding time and we realized no one was boarding. So I looked on the app and it gave us another area so we rushed there realizing that was also the wrong gate. Our gate for changed 4 different times without being notified. So we ended up Missing our flight. The gate was on the other side of the airport. When talking to the customer service about switching our flight they were very rude telling us that their was nothing they could do and it was our fault that we didn’t know. Never an apology or anything reassurance they were going to help us get home safe. Customer service is horrible with this company. I can’t even believe what I have dealt with. I will never fly American Airlines again."
"   Miami to Boston. Bought flight a month ago but when we we checking in they overbook the flight. I am travelling with my fiance and now we have to travel separately. First of all, they don't even want to explain to you whats going in? They just say one sec, one sec, and we have been here since 8am and they have been saying one sec, one second, and at 8:50am they decided to give us a seat without letting us know that we have to travel separate. We did not even get chance to grab the food because they dont want to give you information. Not happy about it. Never again flying with American Airlines. "
"   Miami to Bradley. I will never fly this airline again. I cannot believe how terrible our flight experience has been. They offer nothing in comparison to other airlines (wifi, charging portles, accommodating staff, seat comfort). I had to measure the suitcase that I've been traveling with and carrying on for eight years, five separate times! As I was boarding l had to measure the suitcase again and was forced to check it. No wonder all of these reviews are negative. I wish I read them before I booked!"
"   Miami to Cancun. Very disappointed at the airline. Not family oriented. Traveled with my wife and three kids 3, 4, 7 and they gave us separate seats. After talking to a lady at the gate they where able to seat my wife with two of my kids. However my 4 year old was seated by himself with two other people that he did not know. Finally we have to seat our 3, 4 and 7 years old by themselves. I can't comprehend how American Airlines think within their standards this is safe and not a liability. What would happen in case of an emergency? How can I protect my kids if something would happen?"
"   Miami to Charleston. American Airlines used to understand customer service. The customer service supervisor at the baggage desk at the Miami airport on Monday night, 11/6/2017 told me that it was not her fault I was stupid. I may not be a genius, but is that customer service, or appropriate management terminology towards customers? If you want service that is less satisfactory than robots, apparently American Airlines is for you. I’ve never been so disrespected in an airport in my 30 years of air travel. "
   Miami to Houston. I found the flight to be most enjoyable. Refreshments were available for purchase. No problems were encountered.with either the check in or the flight itself. Miami airport is a great airport to fly out of.
"   Miami to London Heathrow. My first flight with American Airlines and hopefully my last. The check in agent was reasonably okay. The cabin crew on the whole totally disinterested and disengaged. No cabin crew awareness of good customer service. A poor meal service, and they did not offer water during the transatlantic flight, too much interest in bonding I think."
"   Miami to Los Angeles. Excellent, fresh new plane (the flagship aircraft for AA). Was able to snag a biz class seat by requesting an upgrade about 2-3 months in advance. 15J is right near the window with reasonable privacy. Fully lie-flat seat with a mirror and an amenity kit. A huge plus were the Bose noise-cancelling headphones. The pillow was okay, blanket was great. The meal service was excellent - salad to start with warm nuts, great wine choices (I sampled the two whites) and a sea bass entree with pesto rice and carrots. The signature hot fudge sundae followed. The service was polite without being spectacular. I was able to take a nap just before we landed into LA (beautiful sunset landing). One of the few negatives: my laptop charger could not charge in the socket (perhaps due to its bulky size)."
